Pos,OnstreetName,FromStreet,ToStreetName,Shape.STLength()
"-73.94860467689013 40.789055089312996,-73.94700239167173 40.788382391858825",EAST  101 STREET,3 AVENUE,LEXINGTON AVENUE,506.88
"-73.94860467689013 40.789055089312996,-73.94700239167173 40.788382391858825",EAST  101 STREET,3 AVENUE,LEXINGTON AVENUE,506.88
"-73.95343683805629 40.79108514155914,-73.95183463901625 40.790418770953494",EAST  101 STREET,5 AVENUE,MADISON AVENUE,505.74
"-73.95343683805629 40.79108514155914,-73.95183463901625 40.790418770953494",EAST  101 STREET,5 AVENUE,MADISON AVENUE,505.74
"-73.95022874423819 40.78974180902021,-73.95009123554955 40.789684139119366,-73.94860467689013 40.789055089312996",EAST  101 STREET,LEXINGTON AVENUE,PARK AVENUE,514.63
"-73.94814678269115 40.789684793544836,-73.94655555387232 40.7889962019829",EAST  102 STREET,3 AVENUE,LEXINGTON AVENUE,507.04
"-73.94814678269115 40.789684793544836,-73.94655555387232 40.7889962019829",EAST  102 STREET,3 AVENUE,LEXINGTON AVENUE,507.04
"-73.95297740582308 40.79171969263195,-73.95137120866652 40.7910490978795",EAST  102 STREET,5 AVENUE,MADISON AVENUE,507.45
"-73.95297740582308 40.79171969263195,-73.95137120866652 40.7910490978795",EAST  102 STREET,5 AVENUE,MADISON AVENUE,507.45
"-73.94976572345311 40.790371295874884,-73.94963463027638 40.790314399059945,-73.94814678269115 40.789684793544836",EAST  102 STREET,LEXINGTON AVENUE,PARK AVENUE,513.35
"-73.95137120866652 40.7910490978795,-73.95128757093715 40.79101376924178,-73.95089308708424 40.790847134400266,-73.95082431959023 40.79081808644806,-73.9505561449421 40.79070480490215,-73.95047303634557 40.79066969832172,-73.94989465074772 40.79042537303147,-73.94976572345311 40.790371295874884",EAST  102 STREET,MADISON AVENUE,PARK AVENUE,508.55
"-73.94768749361721 40.79031445924661,-73.94607668651025 40.78964885915231",EAST  103 STREET,3 AVENUE,LEXINGTON AVENUE,507.70
"-73.94768749361721 40.79031445924661,-73.94607668651025 40.78964885915231",EAST  103 STREET,3 AVENUE,LEXINGTON AVENUE,507.70
"-73.95252222674863 40.79234762218687,-73.95091737050501 40.79167439317141",EAST  103 STREET,5 AVENUE,MADISON AVENUE,507.58
"-73.95252222674863 40.79234762218687,-73.95091737050501 40.79167439317141",EAST  103 STREET,5 AVENUE,MADISON AVENUE,507.58
"-73.94930197961236 40.79099902091535,-73.94917544590248 40.79094382843617,-73.94768749361721 40.79031445924661",EAST  103 STREET,LEXINGTON AVENUE,PARK AVENUE,511.93
"-73.94722940806811 40.79093947702819,-73.94650873367122 40.79062928794377,-73.94642631124393 40.79059381135808,-73.94563352427363 40.7902531093937",EAST  104 STREET,3 AVENUE,LEXINGTON AVENUE,507.76
"-73.94722940806811 40.79093947702819,-73.94650873367122 40.79062928794377,-73.94642631124393 40.79059381135808,-73.94563352427363 40.7902531093937",EAST  104 STREET,3 AVENUE,LEXINGTON AVENUE,507.76
"-73.95207127213337 40.79298117166512,-73.95045954094309 40.792302044214395",EAST  104 STREET,5 AVENUE,MADISON AVENUE,510.28
"-73.94884621628627 40.791622317111994,-73.94870860445037 40.791565857607566,-73.94722940806811 40.79093947702819",EAST  104 STREET,LEXINGTON AVENUE,PARK AVENUE,512.18
"-73.95045954094309 40.792302044214395,-73.95011740877149 40.79215793545102,-73.95006532241831 40.79213599651743,-73.95001259648066 40.792113788033234,-73.94961685102967 40.79194709517695,-73.94956709723323 40.79192613858249,-73.9489756068911 40.7916769898213,-73.94884621628627 40.791622317111994",EAST  104 STREET,MADISON AVENUE,PARK AVENUE,510.78
"-73.94243459244896 40.79062623097567,-73.9419937558562 40.79043871120946,-73.94142153589999 40.79019716594499,-73.94006569116694 40.789625350537676",EAST  106 STREET,1 AVENUE,2 AVENUE,750.51
"-73.94243459244896 40.79062623097567,-73.9419937558562 40.79043871120946,-73.94142153589999 40.79019716594499,-73.94006569116694 40.789625350537676",EAST  106 STREET,1 AVENUE,2 AVENUE,750.51
"-73.94467601911843 40.791569539575285,-73.94369232580563 40.7911547536912,-73.94243459244896 40.79062623097567",EAST  106 STREET,2 AVENUE,3 AVENUE,709.46
"-73.946279125179 40.79224538512645,-73.94467601911843 40.791569539575285",EAST  106 STREET,3 AVENUE,LEXINGTON AVENUE,507.62
"-73.946279125179 40.79224538512645,-73.94467601911843 40.791569539575285",EAST  106 STREET,3 AVENUE,LEXINGTON AVENUE,507.62
"-73.9511110241246 40.79428503485564,-73.94950835578356 40.79360570989129",EAST  106 STREET,5 AVENUE,MADISON AVENUE,508.12
"-73.9511110241246 40.79428503485564,-73.94950835578356 40.79360570989129",EAST  106 STREET,5 AVENUE,MADISON AVENUE,508.12
"-73.94790156825806 40.792932563339996,-73.94775541670305 40.7928696242522,-73.946279125179 40.79224538512645",EAST  106 STREET,LEXINGTON AVENUE,PARK AVENUE,514.30
"-73.94790156825806 40.792932563339996,-73.94775541670305 40.7928696242522,-73.946279125179 40.79224538512645",EAST  106 STREET,LEXINGTON AVENUE,PARK AVENUE,514.30
"-73.94950835578356 40.79360570989129,-73.94912103249823 40.79344294434462,-73.94904537868992 40.79341115118085,-73.94873142859154 40.79327921834466,-73.94865096493977 40.79324540385984,-73.9480201126523 40.79298028934942,-73.94790156825806 40.792932563339996",EAST  106 STREET,MADISON AVENUE,PARK AVENUE,508.03
"-73.94950835578356 40.79360570989129,-73.94912103249823 40.79344294434462,-73.94904537868992 40.79341115118085,-73.94873142859154 40.79327921834466,-73.94865096493977 40.79324540385984,-73.9480201126523 40.79298028934942,-73.94790156825806 40.792932563339996",EAST  106 STREET,MADISON AVENUE,PARK AVENUE,508.03
"-73.94578426434961 40.79292144721646,-73.94418267706756 40.79224513633942",EAST  107 STREET,3 AVENUE,LEXINGTON AVENUE,507.33
"-73.94578426434961 40.79292144721646,-73.94418267706756 40.79224513633942",EAST  107 STREET,3 AVENUE,LEXINGTON AVENUE,507.33
"-73.9415040104327 40.791906605673034,-73.93967750355489 40.791135756020225,-73.93913198111431 40.790904958157405",EAST  108 STREET,1 AVENUE,2 AVENUE,751.39
"-73.94532414747135 40.79355245356394,-73.94372375907948 40.79287375152512",EAST  108 STREET,3 AVENUE,LEXINGTON AVENUE,507.46
"-73.94532414747135 40.79355245356394,-73.94372375907948 40.79287375152512",EAST  108 STREET,3 AVENUE,LEXINGTON AVENUE,507.46
"-73.95015821263334 40.79558773136647,-73.94855549757877 40.79491017537084",EAST  108 STREET,5 AVENUE,MADISON AVENUE,507.81
"-73.95015821263334 40.79558773136647,-73.94855549757877 40.79491017537084",EAST  108 STREET,5 AVENUE,MADISON AVENUE,507.81
"-73.94694776628418 40.7942341345495,-73.94681253418646 40.79417678240623,-73.94532414747135 40.79355245356394",EAST  108 STREET,LEXINGTON AVENUE,PARK AVENUE,513.61
"-73.94694776628418 40.7942341345495,-73.94681253418646 40.79417678240623,-73.94532414747135 40.79355245356394",EAST  108 STREET,LEXINGTON AVENUE,PARK AVENUE,513.61
"-73.94855549757877 40.79491017537084,-73.94811497048299 40.794724667606324,-73.94805203621058 40.794698165457845,-73.9474433089402 40.794441821492555,-73.94733522796697 40.79439630680901,-73.9470676143048 40.79428360909835,-73.94694776628418 40.7942341345495",EAST  108 STREET,MADISON AVENUE,PARK AVENUE,508.76
"-73.94855549757877 40.79491017537084,-73.94811497048299 40.794724667606324,-73.94805203621058 40.794698165457845,-73.9474433089402 40.794441821492555,-73.94733522796697 40.79439630680901,-73.9470676143048 40.79428360909835,-73.94694776628418 40.7942341345495",EAST  108 STREET,MADISON AVENUE,PARK AVENUE,508.76
"-73.9410349690551 40.79254666842986,-73.938648832744 40.79155775404898",EAST  109 STREET,1 AVENUE,2 AVENUE,752.57
"-73.9410349690551 40.79254666842986,-73.938648832744 40.79155775404898",EAST  109 STREET,1 AVENUE,2 AVENUE,752.57
"-73.9432725119286 40.79348810287616,-73.9410349690551 40.79254666842986",EAST  109 STREET,2 AVENUE,3 AVENUE,708.17
"-73.9432725119286 40.79348810287616,-73.9410349690551 40.79254666842986",EAST  109 STREET,2 AVENUE,3 AVENUE,708.17
"-73.94486588614613 40.79417863222309,-73.9432725119286 40.79348810287616",EAST  109 STREET,3 AVENUE,LEXINGTON AVENUE,507.88
"-73.94486588614613 40.79417863222309,-73.9432725119286 40.79348810287616",EAST  109 STREET,3 AVENUE,LEXINGTON AVENUE,507.88
"-73.9496953830279 40.79621687167115,-73.94809544103371 40.79554066131038",EAST  109 STREET,5 AVENUE,MADISON AVENUE,506.89
"-73.9496953830279 40.79621687167115,-73.94809544103371 40.79554066131038",EAST  109 STREET,5 AVENUE,MADISON AVENUE,506.89
"-73.94647964485115 40.79486087332401,-73.94634401899161 40.794804375929374,-73.9461470182904 40.794720980593816,-73.94607586334466 40.7946908589174,-73.94486588614613 40.79417863222309",EAST  109 STREET,LEXINGTON AVENUE,PARK AVENUE,511.31
"-73.94647964485115 40.79486087332401,-73.94634401899161 40.794804375929374,-73.9461470182904 40.794720980593816,-73.94607586334466 40.7946908589174,-73.94486588614613 40.79417863222309",EAST  109 STREET,LEXINGTON AVENUE,PARK AVENUE,511.31
"-73.94809544103371 40.79554066131038,-73.94660977494541 40.794914927657835,-73.94647964485115 40.79486087332401",EAST  109 STREET,MADISON AVENUE,PARK AVENUE,511.37
"-73.94809544103371 40.79554066131038,-73.94660977494541 40.794914927657835,-73.94647964485115 40.79486087332401",EAST  109 STREET,MADISON AVENUE,PARK AVENUE,511.37
"-73.94056279664323 40.79318791536379,-73.93819346867402 40.79218819432397",EAST  110 STREET,1 AVENUE,2 AVENUE,750.38
"-73.94056279664323 40.79318791536379,-73.93819346867402 40.79218819432397",EAST  110 STREET,1 AVENUE,2 AVENUE,750.38
"-73.93819346867402 40.79218819432397,-73.93724220985304 40.79177208128529",EAST  110 STREET,1 AVENUE,UNNAMED STREET,303.92
"-73.94281007343203 40.79413145196437,-73.94056279664323 40.79318791536379",EAST  110 STREET,2 AVENUE,3 AVENUE,710.89
"-73.94281007343203 40.79413145196437,-73.94056279664323 40.79318791536379",EAST  110 STREET,2 AVENUE,3 AVENUE,710.89
"-73.94440664273517 40.79480843754451,-73.94374896392831 40.79452947130599,-73.94334467959138 40.79435798466084,-73.94281007343203 40.79413145196437",EAST  110 STREET,3 AVENUE,LEXINGTON AVENUE,506.22
"-73.94440664273517 40.79480843754451,-73.94374896392831 40.79452947130599,-73.94334467959138 40.79435798466084,-73.94281007343203 40.79413145196437",EAST  110 STREET,3 AVENUE,LEXINGTON AVENUE,506.22
"-73.94884558981371 40.79670442269052,-73.94764528156975 40.796156318618024",EAST  110 STREET,FRAWLEY CIRCLE,MADISON AVENUE,387.72
"-73.94884558981371 40.79670442269052,-73.94764528156975 40.796156318618024",EAST  110 STREET,FRAWLEY CIRCLE,MADISON AVENUE,387.72
"-73.94602913175157 40.795461494881536,-73.9459064223092 40.79541747494978,-73.9452348661884 40.79514477008446,-73.94514622206836 40.795108772767456,-73.94440664273517 40.79480843754451",EAST  110 STREET,LEXINGTON AVENUE,PARK AVENUE,508.40
"-73.94602913175157 40.795461494881536,-73.9459064223092 40.79541747494978,-73.9452348661884 40.79514477008446,-73.94514622206836 40.795108772767456,-73.94440664273517 40.79480843754451",EAST  110 STREET,LEXINGTON AVENUE,PARK AVENUE,508.40
"-73.94764528156975 40.796156318618024,-73.94656761225856 40.79569323818606,-73.94645037198597 40.79564285933839,-73.94616864212851 40.79552179456453,-73.94602913175157 40.795461494881536",EAST  110 STREET,MADISON AVENUE,PARK AVENUE,514.13
"-73.94764528156975 40.796156318618024,-73.94656761225856 40.79569323818606,-73.94645037198597 40.79564285933839,-73.94616864212851 40.79552179456453,-73.94602913175157 40.795461494881536",EAST  110 STREET,MADISON AVENUE,PARK AVENUE,514.13
"-73.94010645731761 40.793817002773835,-73.93862546865081 40.79319146197623,-73.93849852345683 40.79313784245377,-73.93773612108254 40.79281580409962",EAST  111 STREET,1 AVENUE,2 AVENUE,750.88
"-73.94010645731761 40.793817002773835,-73.93862546865081 40.79319146197623,-73.93849852345683 40.79313784245377,-73.93773612108254 40.79281580409962",EAST  111 STREET,1 AVENUE,2 AVENUE,750.88
"-73.94234988114135 40.794755324244015,-73.94010645731761 40.793817002773835",EAST  111 STREET,2 AVENUE,3 AVENUE,709.04
"-73.94234988114135 40.794755324244015,-73.94010645731761 40.793817002773835",EAST  111 STREET,2 AVENUE,3 AVENUE,709.04
"-73.94394771165095 40.79543553962995,-73.94234988114135 40.794755324244015",EAST  111 STREET,3 AVENUE,LEXINGTON AVENUE,507.10
"-73.94394771165095 40.79543553962995,-73.94234988114135 40.794755324244015",EAST  111 STREET,3 AVENUE,LEXINGTON AVENUE,507.10
"-73.94878702865137 40.797482838183186,-73.94717575918483 40.796797149517175",EAST  111 STREET,5 AVENUE,MADISON AVENUE,511.31
"-73.94878702865137 40.797482838183186,-73.94717575918483 40.796797149517175",EAST  111 STREET,5 AVENUE,MADISON AVENUE,511.31
"-73.9455581408401 40.7961129651891,-73.9454460136292 40.79606681558511,-73.94394771165095 40.79543553962995",EAST  111 STREET,LEXINGTON AVENUE,PARK AVENUE,509.65
"-73.9455581408401 40.7961129651891,-73.9454460136292 40.79606681558511,-73.94394771165095 40.79543553962995",EAST  111 STREET,LEXINGTON AVENUE,PARK AVENUE,509.65
"-73.94717575918483 40.796797149517175,-73.94649845085667 40.796511662348024,-73.94635517836004 40.796451312696945,-73.94569536515314 40.796173381423515,-73.9455581408401 40.7961129651891",EAST  111 STREET,MADISON AVENUE,PARK AVENUE,512.59
"-73.94717575918483 40.796797149517175,-73.94649845085667 40.796511662348024,-73.94635517836004 40.796451312696945,-73.94569536515314 40.796173381423515,-73.9455581408401 40.7961129651891",EAST  111 STREET,MADISON AVENUE,PARK AVENUE,512.59
"-73.93962997078047 40.79446710444783,-73.9388586628262 40.79414441066647,-73.93865294919809 40.79405834501227,-73.93827941688966 40.79390206549199,-73.93810739332513 40.79383009351577,-73.9372570512937 40.79347431435703",EAST  112 STREET,1 AVENUE,2 AVENUE,750.02
"-73.93962997078047 40.79446710444783,-73.9388586628262 40.79414441066647,-73.93865294919809 40.79405834501227,-73.93827941688966 40.79390206549199,-73.93810739332513 40.79383009351577,-73.9372570512937 40.79347431435703",EAST  112 STREET,1 AVENUE,2 AVENUE,750.02
"-73.9418760470336 40.795405868666165,-73.9417114849546 40.79533709092093,-73.94162950963701 40.79530283043593,-73.93962997078047 40.79446710444783",EAST  112 STREET,2 AVENUE,3 AVENUE,709.75
"-73.9418760470336 40.795405868666165,-73.9417114849546 40.79533709092093,-73.94162950963701 40.79530283043593,-73.93962997078047 40.79446710444783",EAST  112 STREET,2 AVENUE,3 AVENUE,709.75
"-73.94348324019818 40.79607299286302,-73.94287776148542 40.795821671933346,-73.94275348047013 40.79577008456881,-73.94247923211135 40.79565624730795,-73.94232710789831 40.79559310297515,-73.9418760470336 40.795405868666165",EAST  112 STREET,3 AVENUE,LEXINGTON AVENUE,507.06
"-73.94348324019818 40.79607299286302,-73.94287776148542 40.795821671933346,-73.94275348047013 40.79577008456881,-73.94247923211135 40.79565624730795,-73.94232710789831 40.79559310297515,-73.9418760470336 40.795405868666165",EAST  112 STREET,3 AVENUE,LEXINGTON AVENUE,507.06
"-73.94831125411244 40.798129216971745,-73.9472252088762 40.79767168617035,-73.94670030954501 40.797450543076245",EAST  112 STREET,5 AVENUE,MADISON AVENUE,509.98
"-73.94831125411244 40.798129216971745,-73.9472252088762 40.79767168617035,-73.94670030954501 40.797450543076245",EAST  112 STREET,5 AVENUE,MADISON AVENUE,509.98
"-73.94509614701435 40.79676348326575,-73.94495942933966 40.79670574105031,-73.94421313804128 40.79638585791565,-73.94415121689808 40.79635931631358,-73.94348324019818 40.79607299286302",EAST  112 STREET,LEXINGTON AVENUE,PARK AVENUE,512.57
"-73.94509614701435 40.79676348326575,-73.94495942933966 40.79670574105031,-73.94421313804128 40.79638585791565,-73.94415121689808 40.79635931631358,-73.94348324019818 40.79607299286302",EAST  112 STREET,LEXINGTON AVENUE,PARK AVENUE,512.57
"-73.94670030954501 40.797450543076245,-73.94566684738781 40.79700834473949,-73.94556506810756 40.7969647944756,-73.945226988533 40.79682013292152,-73.94509614701435 40.79676348326575",EAST  112 STREET,MADISON AVENUE,PARK AVENUE,509.84
"-73.94670030954501 40.797450543076245,-73.94566684738781 40.79700834473949,-73.94556506810756 40.7969647944756,-73.945226988533 40.79682013292152,-73.94509614701435 40.79676348326575",EAST  112 STREET,MADISON AVENUE,PARK AVENUE,509.84
"-73.93777473132003 40.79700274526408,-73.93763819709994 40.796945150249606,-73.93755456038201 40.79690987021249,-73.93541084888348 40.79600549471535",EAST  116 STREET,1 AVENUE,2 AVENUE,748.60
"-73.93777473132003 40.79700274526408,-73.93763819709994 40.796945150249606,-73.93755456038201 40.79690987021249,-73.93541084888348 40.79600549471535",EAST  116 STREET,1 AVENUE,2 AVENUE,748.60
"-73.93541084888348 40.79600549471535,-73.93495615382439 40.79581350006668,-73.93487998308483 40.79578132811837,-73.93315697229319 40.79505357160421",EAST  116 STREET,1 AVENUE,PLEASANT AVENUE,713.96
"-73.93541084888348 40.79600549471535,-73.93495615382439 40.79581350006668,-73.93487998308483 40.79578132811837,-73.93315697229319 40.79505357160421",EAST  116 STREET,1 AVENUE,PLEASANT AVENUE,713.96
"-73.94002175130942 40.79794639941219,-73.93777473132003 40.79700274526408",EAST  116 STREET,2 AVENUE,3 AVENUE,710.82
"-73.94002175130942 40.79794639941219,-73.93777473132003 40.79700274526408",EAST  116 STREET,2 AVENUE,3 AVENUE,710.82
"-73.94043735277378 40.8031219644717,-73.94031401135602 40.80307066228731,-73.93972964501664 40.80282417893934,-73.93966240047259 40.80279581496488,-73.93882902113043 40.802444289195336",EAST  122 STREET,LEXINGTON AVENUE,PARK AVENUE,509.14
"-73.94043735277378 40.8031219644717,-73.94031401135602 40.80307066228731,-73.93972964501664 40.80282417893934,-73.93966240047259 40.80279581496488,-73.93882902113043 40.802444289195336",EAST  122 STREET,LEXINGTON AVENUE,PARK AVENUE,509.14
"-73.94210240924104 40.80382972148206,-73.9405799921695 40.80318209235683,-73.94043735277378 40.8031219644717",EAST  122 STREET,MADISON AVENUE,PARK AVENUE,528.19
"-73.94210240924104 40.80382972148206,-73.9405799921695 40.80318209235683,-73.94043735277378 40.8031219644717",EAST  122 STREET,MADISON AVENUE,PARK AVENUE,528.19
"-73.93631004864291 40.80302373784447,-73.93406195306481 40.802076922841316",EAST  124 STREET,2 AVENUE,3 AVENUE,711.60
"-73.93631004864291 40.80302373784447,-73.93406195306481 40.802076922841316",EAST  124 STREET,2 AVENUE,3 AVENUE,711.60
"-73.93791384260233 40.803699221532746,-73.93631004864291 40.80302373784447",EAST  124 STREET,3 AVENUE,LEXINGTON AVENUE,507.65
"-73.93791384260233 40.803699221532746,-73.93631004864291 40.80302373784447",EAST  124 STREET,3 AVENUE,LEXINGTON AVENUE,507.65
"-73.93952373497595 40.80437917050125,-73.93938744376389 40.8043227457094,-73.93791384260233 40.803699221532746",EAST  124 STREET,LEXINGTON AVENUE,PARK AVENUE,509.92
"-73.93952373497595 40.80437917050125,-73.93938744376389 40.8043227457094,-73.93791384260233 40.803699221532746",EAST  124 STREET,LEXINGTON AVENUE,PARK AVENUE,509.92
"-73.93581613210057 40.80369990068261,-73.93357644845085 40.8027521805066",EAST  125 STREET,2 AVENUE,3 AVENUE,709.72
"-73.93581613210057 40.80369990068261,-73.93357644845085 40.8027521805066",EAST  125 STREET,2 AVENUE,3 AVENUE,709.72
"-73.93741852777292 40.80437467901015,-73.93581613210057 40.80369990068261",EAST  125 STREET,3 AVENUE,LEXINGTON AVENUE,507.19
